,rating,verified,date,description,summary,asin,fish,name,sentiment,positive
4890,5,True,1493164800,Great snack,Good snack!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99741906,1
4891,5,True,1492732800,If you need to go soy free but you do not want to give up either taste or quality this is an absolutely amazing product. I love tunafish but I cannot do the soy. The taste is wonderful. The price is highly reasonable.  I highly recommend Wild Skipjack tuna.,I love this tunafish!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99784935,1
4892,5,True,1492646400,My wife loves it.,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99764836,1
4893,5,True,1492560000,Yum. Tuna in solid pieces and sustainably caught!,Good buy,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99776614,1
4894,5,True,1492214400,ok,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",-0.9870776,1
4895,5,False,1492128000,This is great tasting fish.  I always watch my sodium content and this has a very low sodium content.  It is my staple food when on the go.,This is great tasting fish,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9978503,1
4896,5,False,1491609600,Great price on awesome tuna .,Some of the best tuna on the market,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99755764,1
4897,5,False,1491177600,My favorite tuna for sure and healthier if your diabetic compared to albacore or chunk light,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9975157,1
4898,5,True,1491004800,Delicious. You will never want regular grocery store tuna again.,Yum,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9972748,1
4899,5,True,1490832000,Best tuna out there,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9967936,1
4900,5,True,1490572800,Excellent taste and quality! Pull-tab makes eating healthy on the go much easier!,High Quality Tuna!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977505,1
4901,4,False,1490486400,"Bought the Wild Planet Albacore Tuna, no salt added, at a local store after forgetting to buy my favorite Trader Joe's tuna packed in olive oil. I found the Wild Planet tuna meaty and flavorful. It was not the wimpy tuna usually found on grocery shelves and the tuna actually was canned in large pieces.

The flavor was very good although I missed the olive oil.

I will buy this tuna again.

Recommend.",Meaty pieces of tuna,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99782497,1
4902,5,True,1489968000,"I did a lot of research. This is the best, most humane tuna you can buy.  It tastes good and you save on mayo as they encourage you not to drain the juice.  Pole-caught tuna is more expensive but to me, it is worth it.  I read there are less toxins in this fish too.","This is the best, most humane tuna you can buy",B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977787,1
4903,5,True,1489881600,"Tuna, our favorite protein and this brand tastes great",Our favorite tasting tuna,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.997793,1
4904,5,True,1489622400,Good value for money,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977872,1
4905,5,True,1489276800,Delicious tuna with no fishy taste. Like the idea that skipjack has less mercury and is line and pole caught.,Delicious,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99745876,1
4906,5,True,1489104000,"Great stuff. Usually pretty clean with litlle discoloration or veinous weirdness. I don't like fish per we, but I do enjoy this tuna.",Try it you'll love it,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99761105,1
4907,5,True,1488931200,"Very good, has a long shelf life.",Best canned tuna available,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99762964,1
4908,5,True,1488412800,Great tuna...very versatile and price right....I eat quite a lot of it...,Albacore Tuna by Wild Planet,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977388,1
4909,5,True,1488240000,The can is full of solid chunk Tuna.  Excellent quality and flavor. no can opener needed since it has a pull ring style lid (not shown).  More expensive upfront  than other brands but definitely a much better price if using subscribe and save.  Over all a better value for the quality and amount of tuna you get.  I appreciate the no salt option as well.,Excellent quality and amount packed in each can,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99779284,1
4910,5,True,1487808000,"Very good tuna! Not at all mushy, excellent flavor.",grest product!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977364,1
4911,5,True,1487721600,I was pleasantly surprised to receive a full case.  The tuna is absolutely wonderful and Amazon is great standing behind damaged products!,The tuna is absolutely wonderful and Amazon is great standing behind damaged products,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99781483,1
4912,4,True,1487635200,I love the flavor and don't waste the liquid.  The only thing better would be price.,Four Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.996951,1
4913,5,True,1487548800,"This is the best canned tuna I have ever had.  It's not the least bit ""fishy"" like most canned tuna. I mix it with a stalk of chopped celery, a green onion, lemon juice, pepper, a diced avocado and a dab of homemade Paleo mayo and I have lunch for 2 days.",The best!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9976964,1
4914,5,True,1487030400,Excellent quality Tuna.,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99750876,1
4915,5,True,1486598400,"This is great tuna at a very decent price! Several of us actually had a canned tuna blind taste test a couple of months ago. We included common brands like Chicken of the Sea, Bumble Bee, and Starkist as well as Genova in oil, Wild Planet skipjack, and Trader Joe's skipjack. We tried the tunas both alone and mixed up into a simple tuna salad (mayo, capers, a touch of dijon mustard). There were many losers and two CLEAR winners. This and the Genova were far, far, far, far better than any of the others. Many of them actually tasted like the can, to be honest. And for the record, we could not tell the difference, once the tuna had been strained, which had been packed in oil and which in water.",Excellent tuna.,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977315,1
4916,5,True,1486166400,"Just thick cut tuna pieces, no garbage fish added.",no garbage fish added,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9771776,1
4917,5,True,1486080000,great product,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9975848,1
4918,5,True,1485561600,Really tasty but you can find it cheaper from Costco. Even Subscribe and Save was about double the price of Costco.,Delicious tuna that is sustainable but it is cheaper at Costco,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9470324,1
4919,5,False,1485475200,"After years of getting sick from cheap canned tuna I gave Wild Planet a try, I can have my tuna sandwiches again without getting sick. I like how you DO NOT need to drain the can just dump in bowl add some mayo and dill good to go. Spend the extra moola cause it is true you get what you pay for in this tuna.",Great healthy canned tuna!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9976483,1
4920,5,True,1484438400,This is AMAZING tuna. I will definitely  buy it again without  a dout .  This  is the only tuna I will buy from now on.,This is AMAZING tuna. I will definitely buy it again without ...,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9976987,1
4921,3,False,1484352000,"I've been buying this product for several years. It tastes good and isn't overly expensive. I like the solid albacore which comes out of the can more like a nice cut of meat than canned tuna. The reasons I'm giving it three stars are the price, which has increased significantly in recent months, and the age of the product I've been receiving. This last shipment was ordered January 2017. The date of manufacture is May 2014. It still has a year to the best before date but when I'm paying a premium for a product like this it really should be fresher than that.",good taste but old inventory and a high price,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.98686403,1
4922,5,True,1483833600,I have always loved light tuna and this is by far the best I have ever purchased.  The flavor is great as is the texture.  It is nothing like the mushy national brands.,The best light tuna ever,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9978713,1
4923,5,False,1483747200,"Love it, love it, love it!!!",Love it!!!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99766195,1
4924,5,True,1483574400,excellent source of protein.....good price,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99773544,1
4925,5,True,1482105600,"It actually tastes like tuna.  Most grocery store brands seem to have degraded closer to cat food
Try it you'll like it.",It actually tastes like tuna. Most grocery store brands seem to have ...,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9971457,1
4926,2,True,1481760000,Poor quality very shocked as I love their other products.,Pass,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",-0.99900925,0
4927,4,True,1481587200,"Pretty good tasting.  Love tuna but with all the pollution, fukushima and the like I'm getting leery of seafood and I don't care where it is harvested from. Would like to see additional testing for mercury and the like because I would purchase more if I could get some re-assurance. 5 stars and a rave review would then be in order.",Pretty good tasting,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9950498,1
4928,5,True,1480896000,Great tuna! Omega 3's retained and no added water. Worth the price.,Very Nice!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9976541,1
4929,5,True,1480636800,Delicious!,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99714154,1
4930,5,True,1480291200,"Delicious!!  Love that it does not need drained.  Thought that might be weird, but little water remains, and it is delicious!",Love that it does not need drained,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99785364,1
4931,5,True,1479772800,"Compared with the usual brands of tuna found in supermarkets, Wild Planet tuna tastes so much better, gives you more tuna per ounce because it is packed without added oil or water, and is low in mercury. Win-win-win! We find it tastes better without added salt.",Win-win-win!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9978148,1
4932,5,True,1479686400,"Have bought this tuna almost a dozen times now, it is fantastic quality! Haven't found any contaminants or odd looking pieces yet! No scales or bones either! Will continue to buy. Absolutely delicious!",High quality and very healthy!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977973,1
4933,5,True,1479254400,Delicious.,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99682146,1
4934,5,True,1479081600,I keep this on inventory in my kitchen for lunches. It's delicious and the olive oil means I don't use mayonnaise!,Great for lunches!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977369,1
4935,5,True,1478563200,Cooks magazine rates Wild Planet Pole wild caught Albacore Tuna #1. I will never return to using other tuna.,Wild Planet #1!!!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9972444,1
4936,5,True,1477785600,"This is the best tuna I have ever had, can or otherwise. I like the sustainable aspect of the food source, but I LOVE the taste and texture of this tuna. The skipjack is supposed to be a younger, smaller fish, so you avoid the excess mercury of the larger commercial fish such as albacore. Less mercury. More flavor. Best tuna sandwiches and casseroles ever! Worth every penny!",The best tuna I have ever eaten,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9978493,1
4937,5,True,1477699200,Can eat it right out of the can- tastes great.,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9975053,1
4938,5,True,1477526400,Excellent tuna - will never buy a different brand.,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9972329,1
4939,5,False,1477353600,Have purchased this brand for the last 10 years. Enjoy.,Enjoy.,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977548,1
4940,5,False,1477267200,Best tuna...ever.  I am not kidding.,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99575365,1
4941,5,True,1477094400,Delicious!,"Delicious, Wild Tuna",B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99714154,1
4942,5,True,1476230400,gr8 all around fish.,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99510276,1
4943,5,True,1475971200,"Once you buy this tuna, you will never buy bumblebee again. I tried to go back and couldn't believe what I used to eat! Chunk light in water is disgusting now. The difference is day and night.",Legit Tuna. Don't add mayo.,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",-0.99816114,1
4944,5,True,1475539200,Delicious products,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9973292,1
4945,1,True,1475020800,"The smell stopped me immediately.  Haven't bought tuna in many years, but you don't forget the smell of good tuna.  So I put it into the dog food (yes, I felt guilty) and one of the dogs refused to eat it.  That was enough for me--tossed it all into the trash.",but you don't forget the smell of good tuna. So I put it into the dog ...,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",-0.9979798,0
4946,5,True,1474416000,This is great tuna.  It is a little pricey but so worth it.  I love tuna in olive oil and cannot eat the stuff in water anymore.,Great tuna!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99777776,1
4947,1,True,1473984000,"I have been buying this tuna for several years and it has usually been fine, apart from an occasional lapse.
This all changed with my last order. I opened the  blue and green can as usual only to be confronted with a slushy, salty and inedible grey slop. I opened another can and found the same. I have thrown the rest out and wrote to the company who did not respond.
I can only say to anyone else who might be about to risk buying this that something has changed at this company. I for one am not confident in this product. The fact that they didn't even respond to my message says a lot too.
I will never buy this again. There are a lot of good and trustworthy companies out there to try instead.",You Have Been Warned,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",-0.99902254,0
4948,5,True,1473811200,Best tuna I've ever had,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99730897,1
4949,5,True,1473465600,Always on time and always great testing,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977452,1
4950,5,False,1473206400,Great,Great,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9971772,1
4951,4,True,1473206400,"Seems like a better choice over all of the store brands if the label is to believed.  The tuna inside similar to solid albacore but more pink, little water which was good, flavor was mild with little salt, will order again.",Seems like a better choice over all of the store brands ...,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9942515,1
4952,4,True,1472947200,"tastes good, really like the product",good taste,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977743,1
4953,5,True,1472601600,Yummy! Once you go to wild planet you will never eat starkiss or bumble bee again.  We just realized that the can says not to drain the juice so you get all of the nutrients - oops!,Super yum!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99506897,1
4954,5,True,1471996800,"Delicious, healthy, and sustainable! Can't ask for anything better!",YUM!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977958,1
4955,5,True,1471824000,"Love the quality and taste, regularly re-order this product.","Love it, good taste and quality.",B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9978355,1
4956,5,True,1471478400,Great product. Very good value.,Tuna-riffic,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99780804,1
4957,5,True,1471046400,"Only tuna I use, It is the best.",It is the best.,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9973615,1
4958,5,True,1470960000,"Loved it. Although more expensive than the cheap supermarket tuna, it definitely tasted better and you could see big tuna chunks..not that mashed up watery bits from cheaper brands!",Healthy and deliious,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99773526,1
4959,5,True,1470528000,another great snack,easy open,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9975235,1
4960,4,True,1470355200,"It's good, but I can't possibly eat it as seldom as I do to justify a regular subscription",Four Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99470216,1
4961,5,True,1470268800,"I just want to say that I love it, love it, love it!!! I am from Dominican Republic and I bought this tuna the last time I went to NJ, I will be buying tuna from wild planet now on.",Best Tuna ever!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99774384,1
4962,5,False,1469836800,"I was buying albacore tuna at the wholesale club, this is much higher quality and can be eaten right from the can w/o dressing if your watching the waistline","I was buying albacore tuna at the wholesale club,",B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9972587,1
4963,5,True,1469836800,"Tasty, healthy, tuna.",Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9976645,1
4964,4,True,1469750400,it was just fine.  Needed it for a special diet.  Too expensive to buy for normal use now that diet is over.,It's fine,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.98965317,1
4965,4,True,1469750400,Some of the best tuna in a can that I have had. I used to by bumblebee tuna until I think they sold to a Chinese company and now the their tuna is like mush with no flakes or resemblance of actual tuna.,Expensive but you get what you pay for,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.96522313,1
4966,5,False,1469664000,"This canned tuna is the best smelling, best tasting I have purchased to date. There is no added water, just cooked in the can with some salt. No need to drain. It has a dark pink color and firm, meaty texture. No off fishy smell or taste. I could eat it straight from the can. I stopped buying grocery store brands for many reasons. This is sustainable, clean tuna. Highly recommended if you love good, moist, flavorful fish.",Yum!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99785835,1
4967,5,True,1469664000,"Great tasting. Low mercury.  When I ran out of this brand and substituted it with another I had to throw it out due to the inferior  taste and texture.
I try to keep it stocked up so that doesn't happen again.  Yes it's pricey compared to other brands but when you compare it in value of other foods it's really not.",Best tuna in a can and low mercury,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99733806,1
4968,5,True,1468713600,"As always, great taste and sustainable practices. All big tuna chunks, very little liquid and light on the salt. Perfect.",great taste and sustainable practices,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9976873,1
4969,5,True,1468627200,"Perfect to keep home for when you're too lazy to cook. I usually throw some potatoes into the air frier and, along with this tuna, it makes a perfect dinner. Or, squeeze it with lemon, olive oil and that becomes a tasteful spread to eat with bread","Loved it! Not salty, not too sour, just perfect",B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977367,1
4970,3,True,1468627200,"It's okay.......very tough, though.  Not tender at all.  It's also packed in WATER and olive oil.  I like more tender tuna but glad I tried this one.",I like more tender tuna but glad I tried this one,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9966332,1
4971,5,True,1467936000,"This is a staple product for me.  I love that's it's humanely produced, and very tasty even with no added ingredients.",A household staple,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9978625,1
4972,5,True,1466467200,great quality tuna,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9975415,1
4973,5,True,1466208000,Very awesome tuna.  Must try.  The three men in my house eat it like it is there job. Subscribe and save to keep them stocked.  Very nice product.,Very awesome tuna. Must try,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99773484,1
4974,5,True,1465603200,"I am a very careful shopper, and have realized that bigger prices do not always promise better quality. But I have come to realize that at least with SOME food products you get what you pay for, and you might pay somewhat more for this tuna...but it is truly worth it. The Tuna species ""Skipjack"" has one of the lowest mercury levels of all Tuna. And this one has no added water!! The 5 ounces is all tuna and it's juices...you do not pay for oil or water. Opening the can you will find big solid chunks of tuna meat, not little semi-solid bits. Also because you don't drain the juices, this little can gives you much more tuna flavor in your dishes. ALSO having had a bout of Scrombroid poisoning with generic brand of tuna years ago, its not worth the risk of buying less than the best quality of this fish.",ALL CANNED TUNA ARE NOT ALIKE!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99786174,1
4975,5,True,1464825600,"This seemed pricey, but once you pop the easy to open can you'll realize it's well worth it.",How all Tuna should be,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99782413,1
4976,5,True,1464566400,"Love it, what can I say?  It's chunky and as close to fresh as a canned tuna could be.  It tastes great and while expensive, would buy again.",Best of the canned tunas,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99772763,1
4977,5,True,1464307200,"Loved the pack, saving alot compared to whole foods.",Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977392,1
4978,5,True,1463356800,"This tuna tastes wonderful! I wasn't sure at first growing up on solid white but wow! What a nice surprise the mild taste of wild tuna provides. After eating this tuna for about a month, I ran out and got a can of regular solid white and ick! Will never go back.",YUM!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",-0.9966691,1
4979,5,True,1463356800,This is the tuna with the lowest Mercury level as per Dr. Oz because Skipjack is a small fish that doesn't consume other fishes (like the larger fish do) which lessons the amount of mercury it contains. I eat it 1x/weekly and order it by the case regularly on Amazon.,Very sarisfied,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9974769,1
4980,5,True,1463356800,Great taste and I have been repeatedly buying this product.,I like it very much and I keep buying it,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977426,1
4981,5,True,1463097600,"Fave tuna, price has went up almost $10.00 since I last pruchase.",Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",-0.9587899,1
4982,5,True,1462838400,"Wild Planet has the highest environmental ratings, their product is always quality.",Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99767303,1
4983,5,True,1462320000,"I buy this regularly as the quality exceeds that of any ordinary tuna you find in stores. So much better tasting, more in the can than your usual canned tuna, thick delicious chunks of tuna & no contaminants like many others. You get what you pay for is true in this case, it's no icky 99 cent can of tuna that's for sure. If you want the best, you will find it right here.",The Best In The World,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.997832,1
4984,2,True,1462320000,"After eating this tuna for several years, I have parted ways with it. It really sad, you see, because we loved this tuna. HOWEVER, now that it is cleaned and canned in Vietnam, I do not feel safe eating it. On top of that, the price has gone up $8 in a short time, so it's just not worth it. I have found I can buy other products locally that are skipjack and less risky. Wild Planet needs to look harder to find a cannery in the US. I'm sure there are some.",PROCESSED IN VIETNAM - NO MORE FOR ME!,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",-0.9989878,0
4985,5,True,1461801600,all good,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.99738437,1
4986,5,True,1461801600,best can tuna out there,Five Stars,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9966773,1
4987,5,True,1461542400,Good TUNA!  I don't feel guilty about this sustainable product.,Guilt Free Tuna,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",0.9977891,1
4988,3,False,1461283200,I will never say that this is bad one.,good one,B001SB8AZC,Tuna Fish,"Wild Planet Wild Skipjack Tuna (Light Tuna), 5 oz Cans (Pack of 12)",-0.9989884,1
